ProtFP3.1,ProtFP4.1,ProtFP5.1,ProtFP6.1,ProtFP7.1,ProtFP8.1,ST2.1,ST3.1,ST4.1,ST5.1,ST6.1,ST7.1,ST8.1,BLOSUM2.1,BLOSUM3.1,BLOSUM4.1,BLOSUM5.1,BLOSUM6.1,BLOSUM7.1,BLOSUM8.1,BLOSUM9.1,BLOSUM10.1,MSWHIM2.1
-1.4870665408479578,-1.1291985933740758,-1.1457415703888743,0.3715549151967164,0.5342586612333977,0.164536918411415,-0.36253962448961785,-0.846902952834843,-0.28440896080583283,-0.3094267530695951,-0.4570998042437543,-0.4187908298359398,0.7598822833958088,-0.6081805499305963,0.09228290113800088,-0.9604638974365168,-1.0158228979770334,-1.4151786476512076,-1.02389941856043,1.375857911806603,1.3106259192968142,0.5134976476886507,-1.4533178165453275
-0.2671174421114963,-0.021772879943724694,-0.24766311607104347,0.03533813029616804,-0.13654810964975234,-0.7702632229733908,0.6110307734787359,0.16137979264360836,-0.015228346708237358,0.05807401192129548,0.22854990212187715,0.17575923047812225,-0.15088144505323065,-0.12855829231027532,-0.5238429283376173,-0.1296583448365668,0.050466390041698714,-0.22309112814550275,0.2076213823310222,0.6016008609688657,-0.38856876404360935,0.643205929318921,0.17097856665239147
-0.06554470529547361,-0.4924442315543413,2.401797744835066,-0.35119752681388444,2.609818087379964,1.0535058778174944,0.44117125619315334,-0.19164709400070107,-0.9475064021144051,1.5144221260388457,1.0284745595484472,-0.7766543476295389,-0.19413980357054175,1.434144225779194,-0.12756234178796325,2.1766660905162776,-0.20006641798379587,1.6261157500093426,-1.8456991169052048,-0.43564090929144456,-0.22986696754612115,-1.4325239428953875,-0.5556803416202722
-0.20997504719296234,0.9536366072696663,-0.9819483632906906,0.7350203160088837,-0.03315064977724105,-0.33243942879004645,-0.41776259102844576,-0.355985608220047,-0.5227712598740414,-0.9077307572646466,0.79992465742657,1.4872018243295047,0.9628670865289759,-0.27805114273640097,-0.05636580919038938,-0.9052471113767676,0.18408187437319493,0.29245498327565067,0.10801101899825333,0.8256780064432181,0.09595466289588926,-1.3199158636748163,-0.5984249832833701
-0.7388609466873063,0.11750385859132835,-0.2597306240848923,0.08195491130976582,-1.2358447057370043,-0.26648122283577685,0.07118587455226622,0.16667706849369132,1.0212018003607224,-0.9106346972236941,0.11427495106093857,1.2835980426574218,0.27485271252721794,-0.813074980565042,-0.09690566190099212,-0.9052471113767676,-0.31750573986081015,0.4358517855836489,0.09897920085232778,0.7409414288825542,-0.18766254158426074,-0.01332823447956344,0.34195713330478295
-0.3061969897519176,-0.8137136113640823,1.0991299212440693,-0.9338531247829802,1.0122762608987583,0.8317669846721097,0.796308178459511,-1.3782275759039293,2.3810491169601065,0.6259427300386773,-1.2570244616703243,-1.7857123627684688,0.07089326293369017,-1.557793841984971,1.2513843665580298,-0.6887404547006428,-0.727372259427385,1.1391575733991768,-0.6975069748805113,0.09429863520458437,-1.4537948532580722,-0.26528671613650934,-1.0686160415774466
-0.2706770347788656,-0.44367897527626576,-0.4539253163197622,-0.479119513521977,-0.8106888575457291,-2.012523719244133,0.14593780399953998,0.2825226204026907,-1.8905359351094768,0.9771837192044691,0.22854990212187715,0.1140822866476303,-0.7618262892133341,1.0202658653144512,-0.457253477897572,2.1362063360046806,-0.7195933865528659,-1.4428186923857285,0.2076213823310222,0.39888051170794486,-0.356773197983541,2.5649363139528902,0.5984249832833701
-0.06918319085790277,-0.7334500642388763,0.7741284293037857,-1.1170464089483438,0.06688839271830076,0.10335237764848308,1.0161850378551949,-0.3838539722516964,0.1889680440097767,0.5909085694016969,0.11427495106093857,-0.36360886474423965,-0.4709642213640295,-0.31119256184363786,0.46346574093996834,1.0580027112966153,-0.5459055236075832,-0.1258062780457204,-0.33870798961715703,0.7409414288825542,-1.377430376169929,0.04461987339735067,-0.47019105829407654
-0.8061996736032672,0.02555762971087932,-0.42141413943536116,-0.08473775306784444,-1.1719706003510455,-0.4764585785716626,-0.08115619229399976,0.13485207007422353,0.39979350354451365,-0.7554838106870205,0.79992465742657,1.130313272902507,-0.06534881926902665,-0.7312486987049107,-0.23132468846299808,-0.3435045519134648,-0.31750573986081015,0.5470796702044362,-0.027050614719932906,0.8950515788659794,-0.6866738913116341,-0.38157879939435224,0.38470177496788077
-0.3061969897519176,-0.8137136113640823,1.0991299212440693,-0.9338531247829802,1.0122762608987583,0.8317669846721097,0.796308178459511,-1.3782275759039293,2.3810491169601065,0.6259427300386773,-1.2570244616703243,-1.7857123627684688,0.07089326293369017,-1.557793841984971,1.2513843665580298,-0.6887404547006428,-0.727372259427385,1.1391575733991768,-0.6975069748805113,0.09429863520458437,-1.4537948532580722,-0.26528671613650934,-1.0686160415774466
-0.2671174421114963,-0.021772879943724694,-0.24766311607104347,0.03533813029616804,-0.13654810964975234,-0.7702632229733908,0.6110307734787359,0.16137979264360836,-0.015228346708237358,0.05807401192129548,0.22854990212187715,0.17575923047812225,-0.15088144505323065,-0.12855829231027532,-0.5238429283376173,-0.1296583448365668,0.050466390041698714,-0.22309112814550275,0.2076213823310222,0.6016008609688657,-0.38856876404360935,0.643205929318921,0.17097856665239147
-0.3380473352766045,-0.11283467441014702,-0.4092374154804339,-0.13048780675141416,-0.07011894323505485,-0.9832851301642743,0.46613915336558415,0.129538248554045,-0.7575194531110387,0.229652983152604,1.0284745595484472,0.02286825798707176,-0.4788133811527024,-0.045253420013384595,-0.6712957542303016,0.3607985100305042,0.050466390041698714,-0.09383105477106038,0.08092742109377056,0.7493194259495137,-0.8903636277177269,0.22284624647437762,0.2564678499785872
-0.2671174421114963,-0.021772879943724694,-0.24766311607104347,0.03533813029616804,-0.13654810964975234,-0.7702632229733908,0.6110307734787359,0.16137979264360836,-0.015228346708237358,0.05807401192129548,0.22854990212187715,0.17575923047812225,-0.15088144505323065,-0.12855829231027532,-0.5238429283376173,-0.1296583448365668,0.050466390041698714,-0.22309112814550275,0.2076213823310222,0.6016008609688657,-0.38856876404360935,0.643205929318921,0.17097856665239147
-0.19563364310635153,0.06987316753215002,-0.0875495647862669,0.2042889755940234,-0.2028305496403205,-0.5584751639490956,0.7539395824587757,0.19312216990575848,0.6506861895621988,-0.11058340827204842,-0.4570998042437543,0.32870525266866574,0.18679316372902813,-0.21168202162568533,-0.38071948416751733,-0.6710141104453946,0.050466390041698714,-0.3560469615291146,0.33508622319624637,0.4600015785121233,0.10641711781103548,1.0987460787224577,0.17097856665239147
0.12565420169995176,-1.0859219000803422,-0.555896290671637,-0.22578168533723555,0.8597833695925305,1.7830477278818064,-0.8061711976627126,0.880426495468878,-1.4623502821178422,-0.24428599720396324,0.9141996084875086,-0.5714656627262478,-0.27144443049458356,1.2697788012447186,0.13103383479522965,-1.3981786934228564,-1.1259988676135622,-2.1332541066740287,-1.683063340603378,-0.3441548486675405,1.3915689532478264,-1.3131539135667802,-1.4533178165453275
0.32465566874190355,-0.928674815108492,-1.0741785016346668,1.1430553859349137,-1.1221828001179248,-0.4335766520414445,-0.9408383884534597,-0.06225421198460267,1.9071788413148405,-1.359419310161452,-1.59984931485314,-0.11841039295180315,1.6152421290735905,-0.8294192842506112,1.8439332119249043,0.2579156864602541,-1.674874832264121,1.2695471035860217,0.6015547784679491,1.375857911806603,0.05407510477718073,0.7760799339280519,-0.21372320831548933
0.36649283338744104,0.9034625106008237,-0.8029257624479982,0.8659047222403227,1.0428568885676737,-0.6250127237938443,0.29519576977697365,-0.3281889924594817,-0.999768098176248,-0.10742777491802373,0.22854990212187715,0.5318611635289983,0.869762292865175,0.33188280891192307,-0.3375384918484649,-0.6710141104453934,0.5834803632817647,-0.5276305235655522,0.344220241417748,0.5379483268518468,0.38778859338209454,-0.5288710545951355,-0.8121481915988594
-1.6256552817576557,0.01292091744804348,1.362584151532735,1.284331107982204,0.037213081067380624,-0.3985324038493916,0.7284342706872283,-1.0287180278138646,0.014597017214366124,1.6309668420111119,-0.11427495106093857,0.3621293384593973,0.7448286862993421,0.0633151046002681,-0.4793480435881575,1.4271107502972058,1.4649516486606522,1.8973189563999677,-0.5408272784620662,0.25785073674989073,0.6979393906934266,0.8323917200905877,0.04274464166309787
0.8553756208206378,-1.0569728830986334,-1.0615763378134258,1.0911886116508847,-0.01835071973796896,-0.9397943275553251,-0.35179501384109313,-0.06767031620631517,1.0576865479280637,-0.43739543447873613,-1.4855743637922014,-1.2225873142995853,1.1421361451372334,-0.14519750284098756,1.6238503462727745,0.875516402791659,-1.3824324719478016,0.7432873013473178,0.7127713314189427,1.2074560163313308,-0.1455066827283963,1.5405459713120142,-0.38470177496788077
-1.9376400001075,-0.13785165430015156,0.35292363210585725,2.2326430978371636,-0.02205137732878823,-0.8529614564035345,0.6454107933824302,0.2995239575700774,-0.0029306259147254855,0.26126829662579537,1.4855743637922014,-0.14537639137247005,0.42513391408420714,-0.27805114273640097,-2.149423954038358,0.875516402791659,1.2810513627134803,1.7712053511182098,-0.45321262875604534,1.02919322852131,-0.4097812129034654,0.9582665887045952,0.17097856665239147
0.3550642198873947,0.8734271871226548,-0.7739390141610858,0.7751157716605045,1.2846285108249023,-0.23548930847635427,-0.5153771523639123,-0.3198639756650288,-1.0280523099252588,-0.1189934772144316,0.6856497063656315,0.12950068219567007,0.09713365889894571,0.0967829661870582,-0.6026968321875061,-1.2815471603753095,0.4132364991455773,-0.7175230224816055,0.06289146048708855,-0.2756291163672479,-0.10339923719262142,-0.3638960251474788,-0.5556803416202722
-0.28845425711501704,-0.07836310130020432,-0.19145677859472507,-0.13048780675141416,0.33150737675648784,0.007485395579526928,-1.0215044180719117,0.17726336105697818,-0.06465335790202893,0.03456532487107511,1.2570244616703243,-0.6279026759990043,-1.5240684455429148,-0.5917415368082227,-1.0905174969671123,-1.3008662720092992,-0.2590634618507044,-0.5861958186309576,-0.347540269533935,-0.900696949242126,-1.3992321385786617,1.0751014198753976,0.6839142666095659
-0.09461250959305212,-0.3394374547410283,0.9057465533138191,-0.3423013953227327,0.0260922374864701,-0.5936851107148983,0.44866778611289876,-0.24936090468706093,-0.09484460363457389,0.19054510436242994,0.34282485318281575,0.7132397885724785,-0.6507781134726143,-0.1701427475815268,-0.870803446668166,-0.27681541765428674,0.3022104392714678,-0.28909934699045897,0.33508622319624637,-0.19299554619767315,-1.3229840829066513,1.2425803273417595,0.641169624946468
1.2778213289266305,-0.050096203807627505,-2.4457392487189313,2.5908114683499153,2.295927197049327,-1.1935112319429813,-1.971984972671223,-1.4837325966015986,-0.6971643185549918,-0.9810227381142885,-1.59984931485314,-1.4786504811308736,2.862546227905099,0.08841325156436583,1.7697227131381181,0.9253384651804393,-1.1187163150016493,0.4732665217203941,0.8993633585215544,1.0751588699748313,0.749380973937288,-0.19211591675996165,-1.7525303081870125
0.10709761861484694,1.0645240663412263,-1.5761682914867874,1.390144583765152,2.1694937874511293,-1.0228647603272518,-0.8747213964711436,-1.2239472515843273,-2.1100862384081043,-0.5133716959365271,0.22854990212187715,-0.08116879493350933,1.3994784459532352,0.1051545150478103,-0.2418350877226213,-0.06554586011581526,0.38529805879608037,-0.5626860642731262,0.38994895416055625,0.4909698329102923,0.5121595652988362,-0.839197281741381,-1.1113606832405445
-1.3335947822332104,-1.3485422120820691,-0.5518066013082129,-0.266298412290945,-0.4737717154480987,0.34347335347692753,0.6147197732334119,-0.01228805117859851,-0.07529326109832978,0.277660342616434,0.22854990212187715,0.040852567344569116,-0.08383674691107816,-0.30290989886170205,-0.12756234178796325,-1.0347621850902233,-0.8581147905641314,-1.2121320599293333,-1.184844292941253,1.6302504741600201,0.7082333815490475,0.4921834824288971,-1.1113606832405445
-2.5810075979493847,-3.0233048348437985,-1.0447858855265784,-1.1451176254941322,-0.4373049029587649,0.5776207533829115,-0.39618090486146473,-1.0998743850159676,-0.35063536259073297,1.9011251643333087,0.11427495106093857,-1.8828997021284817,-0.7500084797387401,-0.45172415012285955,0.9252829317318202,0.721032822317414,-2.374114915619716,-1.4705946483576666,-2.9937331935166225,2.044612603596966,0.7802119389208116,0.7537120562572152,-2.6074231414489697
1.6190321840415827,0.0034506524178340853,0.8494817360180428,-0.13960899484795736,0.8978423386582435,0.15307507774853454,0.6343724379248549,0.6487078606199821,-1.4261728958622721,-0.30427274292386647,0.0,0.9049923065060901,0.6407435528293485,1.8964284423015967,-0.05636580919038938,0.44700277757682716,0.3022104392714678,-0.6574011214775471,0.3533581697628877,-0.2756291163672479,0.38778859338209454,-1.1174351130304583,-0.17097856665239147
1.4001468806332182,0.2999013388659847,-0.2798613869147179,0.16175759579934562,0.9702724739766116,0.3624377572985407,0.020636106116341486,1.0317859816803145,-1.3605933103155765,-0.4414626378597107,0.4570998042437543,-0.03493326934777073,0.4066310594882744,1.6951235719906204,0.003729732481969737,0.09124298818926571,-0.10621350351838987,-0.7783685990360018,-0.05395582152457489,-0.3069319337588536,0.8007517909551268,-1.346809278140348,-0.38470177496788077
-0.2777920693355118,-0.050096203807627505,-0.21953755710228978,-0.04796463962478783,0.09659236401863135,-0.3790794274302158,-0.17594320129157895,0.16932467380346466,-0.03989398117473467,0.04631268989086004,0.79992465742657,-0.22626401562947818,-0.8600252310163247,-0.3608509122777429,-0.7995127863894763,-0.6887404547006428,-0.10621350351838987,-0.4012083977600712,-0.07187273611576105,-0.22499445564957996,-0.8903636277177269,0.8550739570706493,0.42744641663097865
0.8996206333712262,-0.8669165805207002,1.351707439514439,-0.8841998014085534,-0.27630495423806195,0.011326220980082548,0.9402486083902971,1.0933238556176768,-0.38770184072951547,-0.14208408282245047,0.11427495106093857,0.5485808137348696,-0.3612044619508184,1.416809122905148,-0.23132468846299808,0.875516402791659,-0.2085288820575023,-0.3448231224158376,0.21670049900216648,-0.22499445564957996,-0.38856876404360935,-0.11770282297968421,0.7694035499357615
-0.0837228097407315,-0.3117049260187257,0.8795163629705355,-0.2618061281932367,-0.20650859430742227,-0.9872412758936701,1.1919185123978766,-0.2576313187285866,-0.06997115217703692,0.20247848001805394,-0.11427495106093857,1.1161468066108604,0.07239112533656031,0.0633151046002681,-0.5913545984651192,0.24301565218636287,0.4694828478741607,-0.11512293257853247,0.6200522541592107,0.6419933929185021,-0.815186525983799,1.0163957112497142,0.38470177496788077
-0.5820375400466022,-2.1404038845522892,-2.1742408142210197,1.2738043302366515,0.7231274645266569,-0.20839643450742892,-1.586334239678203,-1.1341247554250178,0.19067043154653787,-0.6297124093059172,-1.59984931485314,-1.9672800622867217,1.7607200554491311,-0.5423821003763935,1.8748367531379198,0.6678753292102269,-2.2372844613629344,-0.07263847475087049,-0.67148568303513,2.4252362999807304,1.0667495803858187,0.9121756488675403,-2.0517427998286974
0.1965081720712028,-0.40392042805947664,-0.21953755710228978,-0.13960899484795736,-1.831278562540897,-0.4257858428282981,2.1878925347606546,1.383227277749012,0.24995871282281945,0.4175302874519866,1.0284745595484472,0.5202864026407105,-0.48879508176625197,0.4077591205681283,-0.9188675012047274,-1.16663820010639,0.8376279731748032,0.0007614600253281705,0.2530562652033513,0.7577183429777364,-1.2577577173253605,0.37648856710142764,0.42744641663097865
0.8996206333712262,-0.8669165805207002,1.351707439514439,-0.8841998014085534,-0.27630495423806195,0.011326220980082548,0.9402486083902971,1.0933238556176768,-0.38770184072951547,-0.14208408282245047,0.11427495106093857,0.5485808137348696,-0.3612044619508184,1.416809122905148,-0.23132468846299808,0.875516402791659,-0.2085288820575023,-0.3448231224158376,0.21670049900216648,-0.22499445564957996,-0.38856876404360935,-0.11770282297968421,0.7694035499357615
-0.09461250959305212,-0.3394374547410283,0.9057465533138191,-0.3423013953227327,0.0260922374864701,-0.5936851107148983,0.44866778611289876,-0.24936090468706093,-0.09484460363457389,0.19054510436242994,0.34282485318281575,0.7132397885724785,-0.6507781134726143,-0.1701427475815268,-0.870803446668166,-0.27681541765428674,0.3022104392714678,-0.28909934699045897,0.33508622319624637,-0.19299554619767315,-1.3229840829066513,1.2425803273417595,0.641169624946468
1.6190321840415827,0.0034506524178340853,0.8494817360180428,-0.13960899484795736,0.8978423386582435,0.15307507774853454,0.6343724379248549,0.6487078606199821,-1.4261728958622721,-0.30427274292386647,0.0,0.9049923065060901,0.6407435528293485,1.8964284423015967,-0.05636580919038938,0.44700277757682716,0.3022104392714678,-0.6574011214775471,0.3533581697628877,-0.2756291163672479,0.38778859338209454,-1.1174351130304583,-0.17097856665239147
0.5629282888858695,0.5956222201359567,0.36068335053405515,0.5417985176727439,0.9702724739766116,-0.8411361234063925,0.8936918633579786,-0.7671775030288202,-1.0625326116558726,0.03456532487107511,-0.11427495106093857,1.4730238254946386,1.1127643368838551,0.5260896365769302,-0.4024603125676675,-0.260266578544896,1.0401387515861302,-0.4125656491081035,0.759275373571524,0.5775925407508662,-0.029827242336308936,-0.2379922805826608,-0.5984249832833701
-0.19922109510665229,-0.5773336287875638,0.5266115540264388,0.15233279067254601,-1.531841089239384,-1.4448204919410643,2.7138061606011563,1.6987065779097237,0.7888922912211697,-0.5987592435238199,0.9141996084875086,1.625138853655133,0.026792837868986785,0.18058113651092858,-2.0760921654460693,-0.6005962863289918,0.68004863814861,-0.1258062780457204,0.9556396365562306,3.2572797955017405,-1.585087047578639,1.3774250275908313,0.5556803416202722
-0.2671174421114963,-0.021772879943724694,-0.24766311607104347,0.03533813029616804,-0.13654810964975234,-0.7702632229733908,0.6110307734787359,0.16137979264360836,-0.015228346708237358,0.05807401192129548,0.22854990212187715,0.17575923047812225,-0.15088144505323065,-0.12855829231027532,-0.5238429283376173,-0.1296583448365668,0.050466390041698714,-0.22309112814550275,0.2076213823310222,0.6016008609688657,-0.38856876404360935,0.643205929318921,0.17097856665239147
1.1487309082945691,1.9441765622164695,1.0250588977706843,0.4005277339471705,0.6134511447841113,0.04587071967783092,0.40235492057801425,-1.1296516212207002,0.07210072260461652,-1.0699379654579102,-1.4855743637922014,1.612245718483345,1.827590392613953,-0.43521778813551887,0.7352817840361834,0.3023123503234751,1.5979004296251433,-0.11512293257853247,2.366653056224197,0.2651345734495904,0.5845174801706999,-0.21052448609590968,0.04274464166309787
1.387421504379946,0.2709551918375667,-0.25168470596028203,0.0772823748746184,1.2115364275408969,0.7386687100421823,-0.8103570256609286,1.0390472536095074,-1.390147457487863,-0.4526386253376735,0.9141996084875086,-0.436755477825688,-0.337387237994393,1.4514872327928174,-0.2418350877226213,-0.4450162148569853,-0.2590634618507044,-0.9780587445582402,-0.3298716790342868,-0.9696308154216335,0.3150457567941178,-1.2168483310909972,-0.1282339249892936
0.28678293699958907,-1.507823964083591,-1.9672320879284138,1.6481548446972676,0.8141693352123245,0.320697671994162,-0.6923179950937982,-0.7541848918007085,0.18044906219732407,-0.38947721536112934,-1.59984931485314,-1.0022442279096924,2.3563993964034347,0.1386590699475627,1.915216360586154,-0.3603001258644368,-1.7408502247292923,-0.3336257415628141,-0.5844821041660587,2.3962526974080163,1.6935743447994578,0.03491162171366137,-2.863890991427557
-0.2777920693355118,-0.050096203807627505,-0.21953755710228978,-0.04796463962478783,0.09659236401863135,-0.3790794274302158,-0.17594320129157895,0.16932467380346466,-0.03989398117473467,0.04631268989086004,0.79992465742657,-0.22626401562947818,-0.8600252310163247,-0.3608509122777429,-0.7995127863894763,-0.6887404547006428,-0.10621350351838987,-0.4012083977600712,-0.07187273611576105,-0.22499445564957996,-0.8903636277177269,0.8550739570706493,0.42744641663097865
0.3550642198873947,0.8734271871226548,-0.7739390141610858,0.7751157716605045,1.2846285108249023,-0.23548930847635427,-0.5153771523639123,-0.3198639756650288,-1.0280523099252588,-0.1189934772144316,0.6856497063656315,0.12950068219567007,0.09713365889894571,0.0967829661870582,-0.6026968321875061,-1.2815471603753095,0.4132364991455773,-0.7175230224816055,0.06289146048708855,-0.2756291163672479,-0.10339923719262142,-0.3638960251474788,-0.5556803416202722
1.4128887643662909,0.32890208714463404,-0.30808275106725835,0.24701646971424615,0.7307047842934349,-0.01941456792323223,0.7938918303852871,1.0245189585606689,-1.3311418092771325,-0.4302737069081355,0.0,0.3672717377574187,1.1994377607559559,1.9403318944678782,0.23570166396431383,0.5728616085290494,0.050466390041698714,-0.5861958186309576,0.22578354716216484,0.49875534770651225,1.2802275164366332,-1.4712244992702646,-0.641169624946468
-0.2777920693355118,-0.050096203807627505,-0.21953755710228978,-0.04796463962478783,0.09659236401863135,-0.3790794274302158,-0.17594320129157895,0.16932467380346466,-0.03989398117473467,0.04631268989086004,0.79992465742657,-0.22626401562947818,-0.8600252310163247,-0.3608509122777429,-0.7995127863894763,-0.6887404547006428,-0.10621350351838987,-0.4012083977600712,-0.07187273611576105,-0.22499445564957996,-0.8903636277177269,0.8550739570706493,0.42744641663097865
1.387421504379946,0.2709551918375667,-0.25168470596028203,0.0772823748746184,1.2115364275408969,0.7386687100421823,-0.8103570256609286,1.0390472536095074,-1.390147457487863,-0.4526386253376735,0.9141996084875086,-0.436755477825688,-0.337387237994393,1.4514872327928174,-0.2418350877226213,-0.4450162148569853,-0.2590634618507044,-0.9780587445582402,-0.3298716790342868,-0.9696308154216335,0.3150457567941178,-1.2168483310909972,-0.1282339249892936
1.387421504379946,0.2709551918375667,-0.25168470596028203,0.0772823748746184,1.2115364275408969,0.7386687100421823,-0.8103570256609286,1.0390472536095074,-1.390147457487863,-0.4526386253376735,0.9141996084875086,-0.436755477825688,-0.337387237994393,1.4514872327928174,-0.2418350877226213,-0.4450162148569853,-0.2590634618507044,-0.9780587445582402,-0.3298716790342868,-0.9696308154216335,0.3150457567941178,-1.2168483310909972,-0.1282339249892936
